compound_name,class_label,class_name,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_pyridine,fr_unbrch_alkane,fr_urea
piperettine,2,Spice_Alkaloid,11.922117028335045,11.922117028335045,0.10564864441848587,0.10564864441848587,0.6302997762364817,17.652173913043477,311.3810000000001,290.213,311.15214353199997,120.0,0.246049139931507,-0.4535950776302087,0.4535950776302087,0.246049139931507,0.9565217391304348,1.7391304347826086,2.608695652173913,16.696704237610863,10.127187093286004,2.130188217963507,-2.247463247005752,2.3223458262666226,-2.3376587067022396,5.8745220839492385,-0.12636829397197655,3.0598631791647275,1.4812874697914136,640.0148523866544,15.907566626119443,13.110751576717467,13.110751576717467,11.326499840494924,8.027835842237954,8.027835842237954,5.60177839693387,5.60177839693387,3.9251721021937036,3.9251721021937036,2.669340703554913,2.669340703554913,-2.4899999999999998,326646.514102193,15.407394731123993,7.675942059856914,4.251433920296098,136.24362543230257,14.373635638450576,0.0,11.49902366656781,12.700122035451333,0.0,0.0,4.794537184071822,0.0,0.0,0.0,36.44646760263102,36.958650497398246,19.165532918659032,0.0,14.268263091671919,11.983199836185387,4.899909730850477,0.0,19.26246486877803,19.882455117924977,54.14265323125123,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,30.68954457812696,4.794537184071822,0.0,24.825916360475023,48.579201739554236,0.0,6.076020106833881,38.77,0.0,4.794537184071822,12.700122035451333,0.0,42.993631215941974,6.4208216229260096,12.152040213667762,47.40309136357083,0.0,9.473725907600098,10.618564548923253,0.0,13.835106952882855,0.0,1.0484006595189856,1.6750969575979293,5.832220552328084,14.59571597075045,2.0615610246651084,0.0,0.3157894736842105,23.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,5.142011706497934,3.0,3.5534000000000026,90.31000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pipernonaline,2,Spice_Alkaloid,11.979644383883375,11.979644383883375,0.1827814462216868,0.1827814462216868,0.5390296651670555,16.88,341.4510000000001,314.23500000000007,341.19909372399997,134.0,0.2457280909968748,-0.4535950776422083,0.4535950776422083,0.2457280909968748,1.0,1.76,2.6,16.696707671807868,10.10945467991331,2.1318220287540264,-2.2483145542321004,2.323325499850295,-2.337920895761136,5.870974441688449,-0.12638779034072103,3.11950307931532,1.2932180548837282,630.0283745523807,17.321780188492536,14.784478163084406,14.784478163084406,12.326499840494924,9.34433242316568,9.34433242316568,6.587839609181574,6.587839609181574,4.626672563323205,4.626672563323205,3.164445538402552,3.164445538402552,-2.23,871776.3305454593,17.58846243412752,9.30458467468959,5.379731313362115,149.66311269328003,14.373635638450576,0.0,11.49902366656781,12.700122035451333,0.0,0.0,4.794537184071822,0.0,0.0,0.0,24.294427388963253,68.71795709593617,13.08951281182515,0.0,14.268263091671919,11.983199836185387,4.899909730850477,0.0,44.94575136048208,19.882455117924977,41.99061301758347,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,30.68954457812696,4.794537184071822,0.0,50.50920285217907,36.427161525886476,0.0,6.076020106833881,38.77,0.0,4.794537184071822,5.907179729351506,6.792942306099827,68.67691770764603,6.4208216229260096,6.076020106833881,29.175031043069186,12.152040213667762,9.473725907600098,10.688924147864867,0.0,13.94601912542139,0.0,1.1354389420447668,1.8297234920675538,5.998897401843856,15.903045655092168,2.164617902332063,0.0,0.47619047619047616,25.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0,7.0,0.0,1.0,1.0,0.0,6.54613352063746,3.0,4.557600000000004,99.63800000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
pellitorine,2,Spice_Alkaloid,11.250878168798895,11.250878168798895,0.007492415175946787,-0.007492415175946787,0.38097959243818863,11.75,223.35999999999996,198.15999999999997,223.19361442,92.0,0.24348655616265222,-0.35229710664861974,0.35229710664861974,0.24348655616265222,1.25,2.0,2.625,16.148443282194908,10.17422460845703,1.95150108275117,-2.0317625021205674,1.9885241852088145,-2.2472560158064447,5.8716924287156065,-0.116153103057647,2.248788797915185,3.541478842832304,228.8898405799298,12.22576835024473,10.830533542344732,10.830533542344732,7.663902460147016,6.274656570913545,6.274656570913545,4.422049483060344,4.422049483060344,2.1536790563776833,2.1536790563776833,1.1935748926422405,1.1935748926422405,-1.05,2761.512643839847,14.949999999999998,10.467220165322534,11.027220077220075,99.81567673426873,5.316788604006331,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,51.84091516542553,18.75954929201341,12.620776512746456,0.0,4.794537184071822,5.907179729351506,5.316788604006331,5.917906046161393,46.4544980907759,6.544756405912575,24.304080427335524,0.0,5.316788604006331,0.0,0.0,0.0,12.45193613526408,4.794537184071822,5.917906046161393,46.4544980907759,24.304080427335524,0.0,0.0,29.1,0.0,4.794537184071822,5.907179729351506,5.917906046161393,12.965578028838586,19.26246486877803,6.076020106833881,12.152040213667762,32.16402030991208,0.0,0.0,0.0,11.250878168798895,2.833668481090018,0.0,0.49430012361237385,0.0,12.322620643022324,7.0985325834763895,0.0,0.6428571428571429,16.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,9.780308841973241,0.0,3.4513000000000016,70.26970000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
guineensine,2,Spice_Alkaloid,11.49901665232029,11.49901665232029,0.021154999284490605,-0.021154999284490605,0.2879947025861534,13.392857142857142,383.5320000000001,350.26800000000014,383.24604391599996,152.0,0.24348655616265222,-0.4535950776422083,0.4535950776422083,0.24348655616265222,1.0357142857142858,1.7857142857142858,2.5714285714285716,16.69670898017926,10.091826288869242,2.114228216796942,-2.031966084969253,2.323319274068259,-2.247256192107732,5.871823912033268,-0.11615570947509238,3.146772884736559,1.4656169901902945,689.0907181992568,20.02888696967908,17.15510181278023,17.15510181278023,13.647867045540842,10.32143897948508,10.32143897948508,7.432899031549462,7.432899031549462,4.377843345524999,4.377843345524999,2.795531274897569,2.795531274897569,-2.4899999999999998,2229419.359832388,21.80608123508335,12.817833635364407,8.936757083620384,168.8641956712195,14.790514511606428,0.0,11.49902366656781,12.700122035451333,0.0,0.0,4.794537184071822,0.0,0.0,0.0,63.13558524786428,49.29737816648564,12.620776512746456,0.0,14.268263091671919,11.983199836185387,5.316788604006331,5.917906046161393,52.37240413693732,13.337698712012402,54.14265323125123,11.49902366656781,14.790514511606428,0.0,11.49902366656781,0.0,19.24487844136391,4.794537184071822,5.917906046161393,57.935855628634314,48.579201739554236,0.0,6.076020106833881,47.56,0.0,4.794537184071822,5.907179729351506,12.71084835226122,36.4488748100294,25.683286491704038,6.076020106833881,24.284774350590983,43.45869039235083,9.473725907600098,10.711544770715793,0.0,11.49901665232029,2.861963917790706,1.1530827638906265,2.1217838624711334,6.036829163292145,18.90793310192627,5.207845767593033,0.0,0.4583333333333333,28.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,9.982382911090713,2.0,5.653700000000006,115.42870000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
sarmentine,2,Spice_Alkaloid,11.585739279910005,11.585739279910005,0.16269277000923887,0.16269277000923887,0.3826729433717816,16.6875,221.3439999999999,198.15999999999997,221.177964356,90.0,0.24604897183448984,-0.3391636183013251,0.3391636183013251,0.24604897183448984,1.1875,1.9375,2.625,16.15232347581056,10.175088290474644,2.139406893779027,-2.1069104117223065,2.0722466636385586,-2.248637891731588,5.875152363045485,-0.12449231336751435,2.8087887826807565,2.124652755397705,249.46095620802083,11.639981912617825,10.321717212214708,10.321717212214708,7.8425352551010965,6.464216681260811,6.464216681260811,4.315443630745481,4.315443630745481,2.878076063442136,2.878076063442136,1.8677802469180291,1.8677802469180291,-1.05,6030.469516415585,13.016889632107022,8.142810713446627,5.149761906419475,99.01981706733486,4.899909730850477,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,37.99344076604429,25.683286491704038,19.165532918659032,0.0,4.794537184071822,5.907179729351506,4.899909730850477,0.0,45.448666937246685,13.08951281182515,24.304080427335524,0.0,0.0,0.0,0.0,0.0,23.896602272027135,4.794537184071822,0.0,45.448666937246685,24.304080427335524,0.0,0.0,20.310000000000002,0.0,4.794537184071822,5.907179729351506,0.0,32.35197768060318,19.26246486877803,6.076020106833881,17.05194994451824,12.999757306524504,0.0,0.0,0.0,13.50381758993772,0.0,0.0,0.16269277000923887,0.0,14.925645550197213,4.0745107565224945,0.0,0.6428571428571429,16.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0,6.6246292720045865,1.0,3.3015000000000017,68.23600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
fagaramide,2,Spice_Alkaloid,11.500710742630385,11.500710742630385,0.08206774376417192,-0.08206774376417192,0.8296672327414982,13.277777777777779,247.29399999999995,230.15799999999996,247.120843404,96.0,0.24350837487290658,-0.4535950776298222,0.4535950776298222,0.24350837487290658,1.3888888888888888,2.1666666666666665,2.9444444444444446,16.696694566252386,10.156421043295154,2.116715986706237,-2.0386246270574637,2.321927804908601,-2.247275630622761,5.912915317159282,-0.11609371638642303,2.805990566066574,1.9437274632647283,466.1069502477362,12.957819157813608,10.60306004890244,10.60306004890244,8.64786704554084,6.004942398557355,6.004942398557355,4.5850304997359554,4.5850304997359554,2.5083250053993744,2.5083250053993744,1.5523525418455535,1.5523525418455535,-1.9699999999999998,16238.267405827264,12.485967138919989,5.578101939568338,3.260276330720899,106.59398059162191,14.790514511606428,0.0,11.49902366656781,12.700122035451333,0.0,0.0,4.794537184071822,0.0,0.0,0.0,19.913841467842857,29.69011178161549,12.620776512746456,0.0,14.268263091671919,11.983199836185387,5.316788604006331,5.917906046161393,13.847474399381248,13.337698712012402,29.838572803915707,11.49902366656781,14.790514511606428,0.0,11.49902366656781,0.0,19.24487844136391,4.794537184071822,5.917906046161393,19.410925891078243,24.27512131221871,0.0,6.076020106833881,47.56,0.0,4.794537184071822,12.700122035451333,12.462662452073968,17.062475158264807,6.076020106833881,6.076020106833881,18.19910120538483,19.16426300338758,9.473725907600098,10.486544836636828,0.0,11.500710742630385,2.8229863473167045,0.9156916099773244,1.8383407448531912,5.585641403166204,3.2892214663643236,5.060862849055038,0.0,0.35714285714285715,18.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,3.8693331952775623,2.0,2.2007000000000003,69.44670000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piperonal,2,Spice_Alkaloid,10.309969765684052,10.309969765684052,0.24766250944822388,0.24766250944822388,0.5645624802089622,13.090909090909092,150.13299999999998,144.08499999999998,150.031694052,56.0,0.23080068360482325,-0.45359504435662795,0.45359504435662795,0.23080068360482325,1.2727272727272727,2.090909090909091,2.909090909090909,16.696688315309117,10.198821618797917,2.117038367909134,-1.9360870362859535,2.3128469252122663,-1.9241840934303074,5.760166676828686,0.11178654572177336,2.4963181248634623,2.4833896435380507,293.3886867286258,7.68179827587471,5.741252729336641,5.741252729336641,5.398178147766923,3.2480098263564035,3.2480098263564035,2.230549835843329,2.230549835843329,1.5327084114023115,1.5327084114023115,0.9864345202954874,0.9864345202954874,-1.51,654.0353487142271,6.216280692220383,2.268477910803053,0.9413982911077002,63.54406875381847,9.473725907600098,6.2861605231295545,11.49902366656781,6.792942306099827,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,5.563451491696996,0.0,14.268263091671919,6.2861605231295545,0.0,0.0,0.0,6.792942306099827,23.762552697081826,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,13.079102829229381,0.0,0.0,10.357988675768818,18.19910120538483,0.0,0.0,35.53,0.0,4.794537184071822,6.792942306099827,17.062475158264807,6.2861605231295545,0.0,18.19910120538483,0.0,0.0,9.473725907600098,10.119589947089947,0.0,10.309969765684052,0.0,0.6057870370370373,1.3520370370370371,5.085231481481481,0.7797222222222222,0.24766250944822388,0.0,0.125,11.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.281954130695768,2.0,1.2278,37.952500000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piperic acid,2,Spice_Alkaloid,10.20676794138735,10.20676794138735,0.25140669150274153,-0.9626512240698746,0.6228976118266587,13.75,218.208,208.12799999999996,218.0579088,82.0,0.327799406423,-0.4780738573890109,0.4780738573890109,0.327799406423,1.25,2.0625,2.875,16.69670939040778,10.160702816001606,2.1130020352262084,-1.9604631130211394,2.3219568988361803,-1.9237953250171753,5.799060006101382,-0.13093237600874152,2.708758588796805,2.077517875812575,460.0866066240907,11.38046888862398,8.420517132405477,8.420517132405477,7.7540201954234895,4.728713643537612,4.728713643537612,3.1691698864275217,3.1691698864275217,2.03521391947919,2.03521391947919,1.3213372779249393,1.3213372779249393,-2.23,6625.623508196985,10.2933026927444,4.526166066568778,2.4162925005783054,92.41886489923242,14.580253302440804,0.0,11.49902366656781,6.792942306099827,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,24.294427388963253,17.696185628620217,6.076020106833881,0.0,19.374790486512623,12.04532539478573,0.0,0.0,0.0,6.792942306099827,41.99061301758347,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,17.868774988892383,4.794537184071822,0.0,5.563451491696996,36.427161525886476,0.0,6.076020106833881,55.760000000000005,5.9693052879518484,4.794537184071822,6.792942306099827,5.749511833283905,17.388983431814783,6.076020106833881,12.152040213667762,18.19910120538483,0.0,14.580253302440804,10.387905717051641,0.0,10.20676794138735,8.380278383366406,0.9298970143613002,0.4841934366339131,5.5366841458805744,5.989533336482741,0.25140669150274153,0.0,0.08333333333333333,16.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,2.9118248350512954,2.0,2.0693,58.374800000000015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
myristicin,2,Spice_Alkaloid,5.291407785336357,5.291407785336357,0.2670991591080878,0.2670991591080878,0.6866314906407247,12.642857142857142,192.21399999999994,180.11799999999997,192.078644244,74.0,0.23101650804945714,-0.49270146031320744,0.49270146031320744,0.23101650804945714,1.5,2.357142857142857,3.0714285714285716,16.701316425818238,10.115439402395484,2.1888226257060746,-2.059784100718362,2.413218177360082,-1.9336485492878754,5.547881115867184,0.17086940069405715,2.645065900609663,2.431327134344015,357.7954310265399,9.966255326250886,8.07811602252011,8.07811602252011,6.846866552750667,4.422721505249536,4.422721505249536,3.0246654670307818,3.0246654670307818,2.098207457822073,2.098207457822073,1.4684423270201077,1.4684423270201077,-1.6400000000000001,2679.4517573175885,8.936392125927783,3.6170331448967867,1.411279244494422,82.90131519428715,14.210588861400147,0.0,11.49902366656781,12.542454139383732,0.0,0.0,0.0,0.0,0.0,6.578935683598497,6.076020106833881,24.117007251546227,0.0,7.109797541277533,14.210588861400147,0.0,0.0,0.0,6.4208216229260096,13.902739847377362,30.351141419052595,17.248535499851716,14.210588861400147,0.0,17.248535499851716,0.0,13.902739847377362,6.4208216229260096,0.0,5.563451491696996,24.7876899273556,0.0,0.0,27.69,0.0,0.0,6.792942306099827,5.749511833283905,23.483296781190816,0.0,7.109797541277533,18.208754243757102,6.578935683598497,14.210588861400147,15.776703278533637,0.0,0.0,0.0,1.1121296296296297,2.16515022675737,3.890601851851852,2.6428325774754344,3.9592259542705968,1.6200231481481482,0.2727272727272727,14.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.3088018939482464,2.0,2.1524,53.01800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elemicin,2,Spice_Alkaloid,5.226407785336357,5.226407785336357,0.6183446712018141,0.6183446712018141,0.6954819162316214,9.533333333333333,208.25699999999995,192.12899999999996,208.109944372,82.0,0.2027741038858592,-0.4927044595382673,0.4927044595382673,0.2027741038858592,1.0666666666666667,1.6,1.9333333333333333,16.529902997285166,10.112551454100691,2.115451202328737,-2.1286305904086626,2.377195681794856,-1.9614247778595182,5.5358024306594364,0.3236544153730098,2.276532587087962,3.2165655957960935,319.7156228228465,11.259148545064338,9.371009241333562,9.371009241333562,7.261080115123763,4.661867816987636,4.661867816987636,3.0263874927020735,3.0263874927020735,2.1045539913905276,2.1045539913905276,1.4199054980823105,1.4199054980823105,-1.6400000000000001,2470.0378569904387,11.434850299401196,5.29268066852131,2.4310411193469696,90.272088462213,14.210588861400147,0.0,11.49902366656781,5.749511833283905,0.0,0.0,0.0,0.0,0.0,6.578935683598497,6.076020106833881,24.117007251546227,0.0,21.3293926238326,14.210588861400147,0.0,0.0,0.0,6.4208216229260096,21.3293926238326,30.351141419052595,17.248535499851716,14.210588861400147,0.0,17.248535499851716,0.0,21.3293926238326,6.4208216229260096,0.0,5.563451491696996,24.7876899273556,0.0,0.0,27.69,0.0,0.0,0.0,17.248535499851716,11.984273114623004,0.0,21.3293926238326,18.208754243757102,6.578935683598497,14.210588861400147,15.6683699452003,0.0,0.0,0.0,1.0828703703703706,1.9677891156462588,3.839351851851852,2.6085355253212397,3.696659974174855,4.803089884101789,0.3333333333333333,15.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,4.034734075138388,1.0,2.4409,59.99900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safrole,2,Spice_Alkaloid,5.228907785336357,5.228907785336357,0.3401547146636432,0.3401547146636432,0.6201277561173599,13.0,162.18799999999993,152.10799999999998,162.06807956,62.0,0.2308003593074777,-0.4535954915117152,0.4535954915117152,0.2308003593074777,1.3333333333333333,2.1666666666666665,3.0,16.69667268815956,10.130424676754368,2.1159244967694826,-1.97959951191733,2.3197113769072333,-1.924315773893008,5.442935850603182,0.17363483708398492,2.5131962699910066,2.3167377858533196,304.7069310172286,8.38890505706126,6.747218001245873,6.747218001245873,5.898178147766923,3.8936824028870745,3.8936824028870745,2.680412942602845,2.680412942602845,1.8170203002227319,1.8170203002227319,1.2345871209695067,1.2345871209695067,-1.44,1042.9764520462677,7.2221089306880915,2.8932518288935443,1.1573671062393076,71.42282785038365,9.473725907600098,0.0,11.49902366656781,6.792942306099827,0.0,0.0,0.0,0.0,0.0,6.578935683598497,12.142387175295491,24.117007251546223,0.0,0.0,9.473725907600098,0.0,0.0,0.0,6.4208216229260096,6.792942306099827,36.417508487514205,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,6.792942306099827,6.4208216229260096,0.0,5.563451491696996,30.854056995817206,0.0,0.0,18.46,0.0,0.0,0.0,6.792942306099827,17.919845289493818,5.563451491696996,0.0,24.27512131221871,6.578935683598497,9.473725907600098,10.41242512282691,0.0,0.0,0.0,1.2030092592592594,1.6779280045351477,5.944814814814814,2.7442214663643236,4.017601332199546,0.0,0.2,12.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.7412816560151434,2.0,2.1437999999999997,46.46600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anethole,2,Spice_Alkaloid,5.023216411564626,5.023216411564626,0.9011602418745278,0.9011602418745278,0.6262155548658499,10.363636363636363,148.20499999999996,136.10899999999998,148.088815004,58.0,0.1184005895910664,-0.49676782421707494,0.49676782421707494,0.1184005895910664,1.1818181818181819,1.8181818181818181,2.272727272727273,16.46524901466103,10.182365683331318,1.8745200824634387,-1.9763992653447902,2.112760973445442,-1.8045252525068287,5.495036866032769,0.41453605590085285,2.066172828612932,2.824041735031504,233.55461928814682,8.104448006685086,6.872349905601618,6.872349905601618,5.363703305156274,3.633098377859486,3.633098377859486,2.273159738960781,2.273159738960781,1.4749187161363049,1.4749187161363049,0.9074715917788424,0.9074715917788424,-1.24,380.17580046477946,7.862459016393442,3.814282937664862,2.114270889670092,67.31511377440602,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.284774350590983,24.619922828310838,0.0,7.109797541277533,4.736862953800049,6.076020106833881,0.0,0.0,6.923737199690624,7.109797541277533,35.90493987237732,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,7.109797541277533,0.0,0.0,12.487188691387619,30.34148838068032,0.0,6.076020106833881,9.23,0.0,0.0,0.0,0.0,5.749511833283905,5.563451491696996,7.109797541277533,37.265225580370945,6.076020106833881,4.736862953800049,5.023216411564626,0.0,0.0,0.0,1.2021296296296298,0.9011602418745278,7.960648148148148,4.070684051398337,2.0041985544217686,1.6712962962962963,0.2,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.726331206756251,1.0,2.728300000000001,47.702000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
